110117104,北京市,市辖区,平谷区,南独乐河镇,3,401723015,1172269610
110117105,北京市,市辖区,平谷区,大华山镇,3,402776284,1170656420
110117106,北京市,市辖区,平谷区,夏各庄镇,3,401362184,1171424510
110117108,北京市,市辖区,平谷区,马昌营镇,3,401342864,1170220230
110117110,北京市,市辖区,平谷区,王辛庄镇,3,401608375,1171038430
110117111,北京市,市辖区,平谷区,大兴庄镇,3,401452435,1170419720
110117112,北京市,市辖区,平谷区,刘家店镇,3,402401565,1170220400
110117114,北京市,市辖区,平谷区,镇罗营镇,3,403450455,1171494810
110117213,北京市,市辖区,平谷区,黄松峪乡,3,402255855,1172647090
110117214,北京市,市辖区,平谷区,熊儿寨乡,3,402849784,1171341520
1102,北京市,县,,,1,399388838,1163974589
110228,北京市,县,密云县,,2,405105975,1170901968
110228001,北京市,县,密云县,鼓楼街道办事处,3,403689630,1168405435
110228002,北京市,县,密云县,果园街道办事处,3,403786260,1168345890
110228003,北京市,县,密云县,檀营地区办事处,3,403906424,1168690625
110228100,北京市,县,密云县,密云镇,3,403687303,1168407930
110228101,北京市,县,密云县,溪翁庄镇,3,404748025,1168541240
110228102,北京市,县,密云县,西田各庄镇,3,404009035,1167712120
110228103,北京市,县,密云县,十里堡镇,3,403587315,1168013570
110228104,北京市,县,密云县,河南寨镇,3,403312935,1168272000
110228105,北京市,县,密云县,巨各庄镇,3,403816575,1169480970
110228106,北京市,县,密云县,穆家峪镇,3,404117285,1169435950
110228107,北京市,县,密云县,太师屯镇,3,405380084,1171285110
110228108,北京市,县,密云县,高岭镇,3,406042344,1171110670
110228109,北京市,县,密云县,不老屯镇,3,405671485,1169775220
110228110,北京市,县,密云县,冯家峪镇,3,406202155,1168757890
110228111,北京市,县,密云县,古北口镇,3,406921685,1171638210
110228112,北京市,县,密云县,大城子镇,3,403929355,1171096680
110228113,北京市,县,密云县,东邵渠镇,3,402940605,1169676200
110228114,北京市,县,密云县,北庄镇,3,405094915,1171809550
110228115,北京市,县,密云县,新城子镇,3,406440425,1173347160
110228116,北京市,县,密云县,石城镇,3,405415084,1168201790
110228400,北京市,县,密云县,北京密云经济开发区,3,403519570,1168172190
110229,北京市,县,延庆县,,2,405287188,1161550614
110229001,北京市,县,延庆县,百泉街道办事处,3,404507264,1159820640
110229002,北京市,县,延庆县,香水园街道办事处,3,404572382,1159800984
110229003,北京市,县,延庆县,儒林街道办事处,3,404560680,1159706580
110229100,北京市,县,延庆县,延庆镇,3,404586485,1159849710
110229101,北京市,县,延庆县,康庄镇,3,403825224,1159001350
110229102,北京市,县,延庆县,八达岭镇,3,403620864,1159779150
